shot,image_name,radius_norm,mrti_amplitude_norm,avg_angle,pinch_height
2869,2869_SCH2c,0.30940926456542506,0.09392202590508328,12.223633310455744,13.5
2871,2871_SCH1c,0.6379740715748379,0.05359831572707599,4.941436486346794,13.5
2871,2871_SCH2c,0.3404372015281758,0.10953516021766596,14.401611315217936,13.5
2872,2872_SCH1c,0.6640797811412312,0.03821348271998862,3.7436765254573823,13.5
2872,2872_SCH2c,0.3814169054441261,0.10882048428057674,7.788044516468315,13.5
2874,2874_SCH1c,0.592803861788618,0.05554464830257011,4.766642856147469,13.5
2874,2874_SCH2c,0.34347659980897804,0.11157652516918558,11.845554301445569,13.5
2885,2885_SCH1c,0.532761630532972,0.09482785510941054,6.953651574834706,13.5
2885,2885_SCH2c,0.3050785577841452,0.10813624019640267,21.01522164253825,13.5
2890,2890_SCH1c,0.6162503387533875,0.09772892938032622,14.188345454019949,13.5
2890,2890_SCH2c,0.4448745224450812,0.13334713776191617,25.97018162465549,13.5
2893,2893_SCH1c,0.6364251622182087,0.06742631218747017,18.166992907110178,13.5
2893,2893_SCH2c,0.4464929560649476,0.10108099327826807,19.16777205670938,13.5
2896,2896_SCH1c,0.7410011291779585,0.04973677156587789,3.356010444398411,13.5
2896,2896_SCH2c,0.4935699617956065,0.11134766355536986,8.991581866408158,13.5
2898,2898_SCH1c,0.579531278229449,0.07625760708712896,16.819985992879232,13.5
2898,2898_SCH2c,0.37700811843361987,0.11055088924836165,23.69434388239985,13.5
2901,2901_SCH1c,0.2872292231255646,0.12661896067245668,23.786953264901605,13.5
2901,2901_SCH2c,0.23122767430754532,0.09771166059680993,10.578405614848627,13.5
2902,2902_SCH1c,0.5490710482945707,0.09188546630211133,15.7487966419952,13.5
2902,2902_SCH2c,0.3598740448901625,0.14216825778384842,13.248727379965135,13.5
2908,2908_SCH1c,0.531087850045167,0.08835759323586904,18.0177193473452,13.5
2908,2908_SCH2c,0.34047218242597904,0.0959947524299688,21.86884118805002,13.5
2909,2909_SCH2c,0.28860804680038205,0.10259996901357946,21.04661353221761,13.5
2927,2927_SCH1c,0.5119838516787101,0.06496043787209038,8.985120234076698,13.5
2927,2927_SCH2c,0.32781122459459183,0.08959402155150926,3.8975441806175706,13.5
2931,2931_SCH1c,0.46190560072267395,0.08576789666390147,2.08811587766908,13.5
2931,2931_SCH2c,0.28283087129721374,0.09625134443331226,2.23582813862528,13.5
2936,2936_SCH1c,0.543081332030535,0.05910230223157788,2.3822588668831304,13.5
2936,2936_SCH2c,0.3102194391852801,0.10409603542918393,7.97921758392733,13.5
2937,2937_SCH1c,0.45447244805781395,0.07864113544057585,3.017007469376508,13.5
2937,2937_SCH2c,0.2676392072588347,0.07997094022559521,2.2159287814392226,13.5
2938,2938_SCH1c,0.7025902718998507,0.034088033203339335,2.136015541318729,13.5
2943,2943_SCH1c,0.5222285139348097,0.06769350888126739,4.629212625372007,13.5
2943,2943_SCH2c,0.3068851561085719,0.08731730775031911,3.615339017209672,13.5
2944,2944_SCH1c,0.5255198651088597,0.06657010840700706,9.85521406624268,13.5
2944,2944_SCH2c,0.3212890970509768,0.09878755171049126,11.221690016373014,13.5
2945,2945_SCH1c,0.5042063291934168,0.07411121223334059,4.016702474584427,13.5
2945,2945_SCH2c,0.28148757099574634,0.0973652729990386,1.647131655574136,13.5
2952,2952_SCH1c,0.43186144986449865,0.06979346001820365,5.55336832981161,13.5
2952,2952_SCH2c,0.2779267699270403,0.05101538908891717,7.6346466843911935,13.5
2956,2956_SCH1c,0.387411359530262,0.08792868716776615,3.25432290334427,13.5
2956,2956_SCH2c,0.2978567351484085,0.06486075643956896,0.9524468513234496,13.5
2958,2958_SCH1c,0.5552573122404748,0.05956225219625609,2.766262137416327,13.5
2967,2967_SCH1c,0.6064864498644986,0.05957718952714947,5.283069613268356,13.5
2147,2147_SCH2c,0.30415403054802825,0.11483360646036887,15.984348743027176,13.5
