shot,image_name,radius_norm,mrti_amplitude_norm,avg_angle,pinch_height
2721,2721_MCP1_4,0.2178524111120627,0.0362889442590511,12.340783992235949,13.5
2720,2720_MCP1_3,0.1767813663772742,0.0352615247703975,9.0464980855647,13.5
2720,2720_SCH_2,0.3039084550771052,0.0621941570415171,4.062196197263757,13.5
2720,2720_SCH_1,0.6210657432983004,0.0332568147074841,9.20097636977965,13.5
2718,2718_SCH_1,0.3043355697746414,0.0775409370659901,6.219145735648953,13.5
2717,2717_SCH_1,0.5393316183021336,0.0599720189546737,5.668136175245863,13.5
2717,2717_SCH_2,0.2737187411073616,0.0467321402107006,1.6740298572492305,13.5
2716,2716_SCH_2,0.357657784932253,0.065314206567997,13.693731379409346,13.5
2716,2716_SCH_1,0.249749860767568,0.0318653347715912,4.112237456864577,13.5
2715,2715_SCH_1,0.4370323230172237,0.0765242624324417,3.5900934825158304,13.5
2715,2715_SCH_2,0.2905027451131687,0.075102743515948,2.288429086852296,13.5
2714,2714_MCP1_3,0.2314157074894798,0.0189521051065481,1.818637797109898,13.5
2714,2714_MCP1_2,0.3114752376450816,0.0223450362023962,2.226062018249545,13.5
2714,2714_MCP1_1,0.3594368090779526,0.0262229209773856,3.1871931092252423,13.5
2714,2714_MCP1_4,0.152495583257276,0.0140259472006415,1.1392730315159327,13.5
2712,2712_SCH_2,0.4523970233701513,0.0423031093755775,7.082833236010323,13.5
2712,2712_SCH_1,0.7668010789055799,0.0176090333795283,2.572982955252567,13.5
2712,2712_MCP1_3,0.3595866307757425,0.0210369209287656,1.9800031114433247,13.5
2711,2711_SCH_2,0.4325270955098043,0.0238291241553515,11.396702717901276,13.5
2711,2711_MCP1_3,0.3184167742443801,0.0293142397336135,2.415990511689034,13.5
2711,2711_SCH_1,0.7365163371739838,0.0206250430707637,7.779499051428443,13.5
2711,2711_MCP1_4,0.1093942993871065,0.0233924970871371,1.5790587650068335,13.5
2710,2710_SCH_1,0.6411653108699632,0.0266606550427602,2.61696293051546,13.5
2710,2710_SCH_2,0.3823575227857467,0.0542162730600528,6.089647117100638,13.5
2709,2709_SCH_1,0.4159310798080622,0.0408229918984632,10.352253966604842,13.5
2709,2709_SCH_2,0.220949099736282,0.0529798381526517,0.2625534795175667,13.5
2708,2708_MCP1_2,0.1365401543241652,0.0267290187593612,6.217651325914602,13.5
2708,2708_SCH_2,0.3152832603355048,0.1380054071354458,4.607529939486312,13.5
2708,2708_SCH_1,0.2599064233384663,0.0606429932987387,5.347333609983256,13.5
2708,2708_MCP1_3,0.1408169680488806,0.0352075275085436,4.137411738503189,13.5
2708,2708_MCP1_1,0.2256353355722873,0.0458178627999572,2.057269162840604,13.5
2707,2707_MCP1_2,0.0813701316895488,0.0289620969778151,5.531372579365611,13.5
2707,2707_SCH_1,0.1579918752991946,0.0500884076617848,2.430254447402768,13.5
2707,2707_SCH_2,0.3729707027956368,0.0724635665228073,1.7936072155926808,13.5
2706,2706_SCH_2,0.2553667290916963,0.0450099823193221,26.528860711769944,13.5
2706,2706_SCH_1,0.4862806222839395,0.0175862437231019,27.53022266980592,13.5
2704,2704_SCH_2,0.3274645220051211,0.0934378081061033,5.181033285527491,13.5
2704,2704_SCH_1,0.5621092972734665,0.0587514937455801,2.125301319347771,13.5
2704,2704_MCP1_1,0.5630998429687648,0.0298598313681722,3.712707368704155,13.5
2704,2704_MCP1_2,0.505006081236822,0.0344038772751033,2.017156170735871,13.5
2704,2704_MCP1_3,0.4037171276541623,0.0374469812801849,6.1397513432296105,13.5
2704,2704_MCP1_4,0.2596483813787018,0.0373138720279179,2.249774543722564,13.5
2703,2703_SCH_1,0.3566608241288698,0.034153051145049,8.38152714277668,13.5
2703,2703_SCH_2,0.2684421285572083,0.0758892090408798,2.123883622024488,13.5
2703,2703_MCP1_2,0.3310751096238323,0.0262120903381596,5.397527595554807,13.5
2703,2703_MCP1_3,0.2260928379031091,0.03525177823584,2.5859418066248585,13.5
2703,2703_MCP1_4,0.1533295724543474,0.0405467643210042,1.2073018798700226,13.5
2702,2702_SCH_1,0.6988942075389666,0.0247793457572121,5.686840585177882,13.5
2702,2702_SCH_2,0.3705266240162987,0.060007181141781,7.696591942458813,13.5
2702,2702_MCP1_4,0.3077070929916632,0.0317874245972823,2.833332971136741,13.5
2701,2701_SCH_2,0.4665278962242258,0.0702567995667701,1.5153711286374456,13.5
2701,2701_SCH_1,0.7581860999019208,0.0233838183827487,1.5559981669424627,13.5
2701,2701_MCP1_3,0.5244641495561244,0.0501988226590392,4.992329468431077,13.5
2701,2701_MCP1_4,0.2857728956866887,0.052999779897205,6.042867261923768,13.5
2700,2700_SCH_2,0.3498150685040606,0.0977714077115156,4.961396435697349,13.5
2700,2700_MCP1_2,0.5396635291673907,0.0409312362436822,1.5114001291644474,13.5
2700,2700_MCP1_3,0.3941246580894674,0.0432442447246524,2.875965463270613,13.5
2700,2700_MCP1_4,0.2769187103445178,0.0565582625932704,5.046498819720885,13.5
2700,2700_SCH_1,0.6850426511267189,0.0376678987919532,2.47878534227788,13.5
2699,2699_SCH_2,0.3346615900403268,0.1666860533297502,12.16866622371002,13.5
2699,2699_MCP1_2,0.1899987548683201,0.066156157994201,0.7767359842734868,13.5
2699,2699_MCP1_1,0.2625506933208528,0.0533434384853553,3.4140863406362,13.5
2699,2699_MCP1_4,0.2761480667916667,0.044576822681514,12.026955342280132,13.5
2699,2699_SCH_1,0.2627519019688002,0.0856452248705406,3.0213487323781285,13.5
2699,2699_MCP1_3,0.2789883764167963,0.0626575110761039,3.568716389656728,13.5
2698,2698_SCH_2,0.2543945146362745,0.0638356201395187,1.3335728238587097,13.5
2698,2698_MCP1_2,0.3129381521146471,0.0376722141958456,2.801347787849775,13.5
2698,2698_MCP1_1,0.3042768836481794,0.0256515502714472,3.423271038761264,13.5
2698,2698_MCP1_4,0.169728389450157,0.0344825083006227,1.0737275906839194,13.5
2698,2698_SCH_1,0.4949165055604546,0.0438965760435408,7.352330631917191,13.5
2698,2698_MCP1_3,0.2279592596766246,0.0411052275860563,1.8976375794929696,13.5
2697,2697_MCP1_3,0.4081207393351606,0.0384456697916689,6.984435860232632,13.5
2697,2697_MCP1_2,0.512305270860996,0.0369868043116338,1.7604231181656669,13.5
2697,2697_MCP1_4,0.2244331654023398,0.0350329787430946,3.567392927001892,13.5
2696,2696_SCH_1,0.2902225021343789,0.0683217199272616,3.882295456636976,13.5
2696,2696_SCH_2,0.2820760023442603,0.1016405479927693,6.203727563708226,13.5
2696,2696_MCP1_2,0.2631929498943388,0.0505166259625081,6.74538464465053,13.5
2696,2696_MCP1_1,0.3016862369907417,0.0444234334202373,2.54055781672987,13.5
2696,2696_MCP1_3,0.2134406750024944,0.0633239960817288,5.96594441344936,13.5
2696,2696_MCP1_4,0.1740494484274151,0.0588120664451843,3.583400821040011,13.5
2695,2695_SCH_2,0.2516372677253871,0.0944248436095018,11.555053653987777,13.5
2695,2695_SCH_1,0.3470194747778904,0.0434714483981824,8.467668637558294,13.5
2694,2694_SCH_2,0.2301097733602194,0.0563669882664841,8.400683705352137,13.5
2693,2693_SCH_1,0.321727898730263,0.0352152311754073,0.2026274090185541,13.5
2693,2693_SCH_2,0.3018609922780274,0.0622565682681169,3.0148316031412934,13.5
2692,2692_SCH_1,0.2228335184997732,0.0312892011831572,3.736324738076198,13.5
2692,2692_SCH_2,0.375221079471195,0.0909731223667281,4.1034768870116185,13.5
2691,2691_SCH_2,0.2761238321388342,0.0360965286616351,0.084229333396991,13.5
2691,2691_MCP1_2,0.2300877634195572,0.027764077096661,1.51248659810086,13.5
2691,2691_SCH_1,0.3056195590448244,0.0388598038176572,6.012285009350231,13.5
2691,2691_MCP1_1,0.1715377583667665,0.0317012218811991,2.0743983571478384,13.5
2691,2691_MCP1_3,0.2903308042249892,0.0375375186405691,5.050918474366876,13.5
2691,2691_MCP1_4,0.2855291050901919,0.069499933627393,10.894568422235729,13.5
2690,2690_SCH_2,0.2528118856414147,0.0394593134608777,3.058757823705333,13.5
2690,2690_SCH_1,0.4014854521963246,0.0526114770923728,6.192230507267567,13.5
2690,2690_MCP1_1,0.3251308723690669,0.0388286701622824,7.66803498173206,13.5
2690,2690_MCP1_2,0.2940193172702943,0.0374166482198934,4.1801643095883225,13.5
2690,2690_MCP1_4,0.2061768241389127,0.0314024664043115,2.666775936964921,13.5
2690,2690_MCP1_3,0.2705462809286047,0.0403533048952751,2.043155530140606,13.5
2689,2689_SCH_2,0.4039733664947336,0.0498550697320015,7.418347069064803,13.5
2689,2689_SCH_1,0.622837177318444,0.0463432844552908,7.215867196306021,13.5
2689,2689_MCP1_2,0.2917563342787145,0.0404679485492651,8.206692518689318,13.5
2689,2689_MCP1_3,0.215903854766839,0.0406051629784379,1.757887295401217,13.5
2689,2689_MCP1_4,0.1812970446081927,0.0350397045506672,2.753604855075276,13.5
2688,2688_SCH_2,0.4152912447260418,0.0521775182099774,8.342965884274665,13.5
2688,2688_MCP1_1,0.4134336375415496,0.0453190899007286,7.742503317852675,13.5
2688,2688_MCP1_3,0.2788797540008709,0.0431396437007119,7.4997107674221715,13.5
2688,2688_MCP1_2,0.3525617661999926,0.0463863315927515,6.521420130724176,13.5
2688,2688_MCP1_4,0.2210316948792468,0.0364301486223724,2.6916930700983093,13.5
2688,2688_SCH_1,0.6880956278114625,0.0265628294998153,5.973379563098212,13.5
2681,2681_SCH_2,0.3568713419275579,0.1237424143756583,17.348009093448727,13.5
2681,2681_SCH_1,0.3463839820697206,0.1090242547231629,2.299599291460087,13.5
2681,2681_MCP1_4,0.1772978359825755,0.0695453731578097,6.724633068395899,13.5
2681,2681_MCP1_3,0.3368341176832785,0.0725087617892766,11.052392952998744,13.5
2681,2681_MCP1_2,0.487496589944544,0.0398844329080508,2.6651482667942643,13.5
2680,2680_MCP1_4,0.5623574627635979,0.0821552827112828,17.110757380635913,13.5
2679,2679_SCH_2,0.3822907531687429,0.0493577843866796,1.791074299559997,13.5
2679,2679_SCH_1,0.3072460719577793,0.0991065788164173,2.608872104081761,13.5
2679,2679_MCP1_3,0.2127068451158389,0.0584554294259906,3.627716557873409,13.5
2679,2679_MCP1_2,0.2122447770280921,0.0722059916704313,1.1228402619774178,13.5
2679,2679_MCP1_4,0.2693163120328567,0.0448252602374908,2.8677321030799936,13.5
2679,2679_MCP1_1,0.3478881998756386,0.0597547427988247,4.839159421872155,13.5
2678,2678_SCH_1,0.5772218765960528,0.0595156122271299,4.753803632759588,13.5
2678,2678_SCH_2,0.2514458103391208,0.0846100477065135,7.261057755537343,13.5
2678,2678_MCP1_1,0.5128223650036082,0.0551139060450538,1.2370709006575114,13.5
2678,2678_MCP1_3,0.2587262972953768,0.0769156849071355,6.50675821004765,13.5
2678,2678_MCP1_2,0.3980831499501719,0.0606007432406445,1.4018148512690674,13.5
2678,2678_MCP1_4,0.2009194571193649,0.0429265781021881,12.85687540615169,13.5
2677,2677_SCH_1,0.7927597226758004,0.0270420267273918,7.407812923148141,13.5
2677,2677_SCH_2,0.5819960532971861,0.0478411447233993,1.2268603566013394,13.5
2674,2674_SCH_2,0.375692578073709,0.0903385092397683,5.460093986437807,13.5
2673,2673_MCP1_2,0.3542460696559004,0.1024078617233419,23.35001456676728,13.5
2673,2673_MCP1_3,0.3258486211152459,0.0869226205945987,22.795487436241828,13.5
2673,2673_SCH_2,0.4274062314180852,0.1211109241708094,16.34003655751627,13.5
2673,2673_MCP1_4,0.302521488411353,0.0720214030556843,22.59457148537549,13.5
2672,2672_MCP1_4,0.3655039482626555,0.1031470991695134,14.685766229596622,13.5
2671,2671_SCH_2,0.3822125798153775,0.090479380445522,3.933775956239769,13.5
2671,2671_MCP1_2,0.2860729525384188,0.0875400170381748,4.287943867460659,13.5
2671,2671_SCH_1,0.7451716710112594,0.0220899384048724,3.8597945200449466,13.5
2671,2671_MCP1_4,0.2861868259548458,0.0687133626738284,5.074049830249093,13.5
2671,2671_MCP1_1,0.4137259982239182,0.0617104140973705,2.172691327534492,13.5
2671,2671_MCP1_3,0.258078380742882,0.0712140986477525,0.881632080817913,13.5
2670,2670_MCP1_1,0.2504944942589087,0.0716915209675203,0.6432905788389697,13.5
2670,2670_SCH_2,0.2989290652541334,0.082423719657259,5.636438844212949,13.5
2670,2670_SCH_1,0.6224527764070863,0.0528084758774702,4.157576023798367,13.5
2669,2669_MCP1_1,0.4262633573399776,0.066265862474903,5.682325364628545,13.5
2669,2669_SCH_1,0.7998606029228544,0.0136516588123833,3.894105018234088,13.5
2669,2669_SCH_2,0.5137750296263602,0.070915590843255,5.377347438387734,13.5
2669,2669_MCP1_3,0.2406814046081449,0.067413121523738,9.597234338908455,13.5
2669,2669_MCP1_4,0.2603734153589986,0.0472448720360341,10.831992044622194,13.5
2669,2669_MCP1_2,0.300628849608674,0.0777538854735161,7.399116416091552,13.5
2668,2668_MCP1_4,0.536630835009931,0.0477666775679013,3.556417511404311,13.5
2668,2668_MCP1_3,0.6802916226575962,0.0390524316766298,5.777567243805086,13.5
2668,2668_SCH_2,0.6970801089777034,0.0465814179537194,4.383597204872135,13.5
2668,2668_MCP1_1,0.8052040138582226,0.0207023668647878,2.5571068634711227,13.5
2668,2668_MCP1_2,0.759501650055067,0.0403488040673322,0.7675380068786632,13.5
2666,2666_MCP1_2,0.4786377286377287,0.0629502420706335,2.6307272638084083,13.5
2666,2666_MCP1_3,0.3332963488255024,0.087725379915664,7.1260630932731726,13.5
2666,2666_MCP1_1,0.5794290298237504,0.0468679806955857,2.253322389150452,13.5
2666,2666_SCH_1,0.7303534083877126,0.0325547625008986,1.8406085977887416,13.5
2666,2666_MCP1_4,0.2451825599391792,0.0771198172123926,6.469248743128089,13.5
2666,2666_SCH_2,0.3852379773199615,0.0918910076488091,3.8184657196287017,13.5
2665,2665_MCP1_1,0.2276456449992826,0.073160552331008,1.8792142871450288,13.5
2665,2665_MCP1_2,0.2105911878212251,0.0764764254094934,3.079960305483641,13.5
2665,2665_SCH_1,0.3129663256704392,0.102204599022864,10.698591896743274,13.5
2664,2664_MCP1_3,0.3010177399723098,0.0949767593545351,9.778530601841393,13.5
2664,2664_MCP1_2,0.4131082290752456,0.0827176463835805,7.100196559801885,13.5
2664,2664_SCH_1,0.6037116295737083,0.0444315908932795,3.485331305082028,13.5
2664,2664_MCP1_4,0.299951493997844,0.087673790323188,11.012570580557457,13.5
2664,2664_SCH_2,0.3568270399196183,0.1049101346104123,11.875708189231862,13.5
2664,2664_MCP1_1,0.4996963023224002,0.0577763240323839,4.191338994506545,13.5
2663,2663_SCH_1,0.6458626034070849,0.0494050661830166,6.88917327055097,13.5
2663,2663_MCP1_3,0.2969192515032138,0.0817077400025615,8.035266545105802,13.5
2663,2663_SCH_2,0.4062630216928583,0.1112689128192193,10.806097823546422,13.5
2663,2663_MCP1_1,0.5018309078745716,0.0551123451386044,1.3932215154251284,13.5
2663,2663_MCP1_2,0.417449898568873,0.0616880072456904,4.1104583855150025,13.5
2663,2663_MCP1_4,0.2437198525214462,0.0632743366696063,2.459681968099493,13.5
2662,2662_MCP1_1,0.4191620694556774,0.1132661927700458,11.410941230108524,13.5
2662,2662_SCH_2,0.2035969086500573,0.067518187778715,6.073382537680852,13.5
2662,2662_MCP1_3,0.2562417406631784,0.0729062437991685,6.502838948820033,13.5
2662,2662_MCP1_4,0.1657297625662803,0.0432317404384642,2.270569270692383,13.5
2662,2662_MCP1_2,0.3077690015237492,0.097242418596861,3.716059710864198,13.5
2661,2661_SCH_1,0.2382188306941596,0.029490049062504,13.598067999926249,13.5
2661,2661_SCH_2,0.3163892409462687,0.0490320737941137,15.2743982616966,13.5
2660,2660_SCH_1,0.4700472617713536,0.0137146938075825,19.839814285223248,13.5
2660,2660_SCH_2,0.2945328882594178,0.0168157771523828,17.926329300114517,13.5
2659,2659_SCH_2,0.1870449025669552,0.0694207443486734,7.083273329782438,13.5
2659,2659_SCH_1,0.2215660469127519,0.0191469869118374,5.531375112209759,13.5
2658,2658_MCP1_2,0.1527475727989738,0.0222160409388182,8.18011253570876,13.5
2658,2658_SCH_1,0.392890046028204,0.0110801582830538,20.15164783236361,13.5
2658,2658_MCP1_3,0.1445023530640632,0.0305114916666296,3.826735855394318,13.5
2658,2658_SCH_2,0.2090827424659494,0.0366840401509208,17.69813840470341,13.5
2658,2658_MCP1_1,0.1815676547426198,0.0171165994377859,9.30928908874099,13.5
2657,2657_SCH_1,0.163632199284027,0.0446122978734328,9.891742714758768,13.5
2656,2656_MCP1_1,0.6083638462714716,0.0966889654883276,24.23873987783844,13.5
2656,2656_MCP1_2,0.512318759765154,0.1088828012655038,20.34604409870336,13.5
2656,2656_SCH_2,0.1567762149302284,0.0260799984101068,2.1482067030622547,13.5
2656,2656_MCP1_4,0.1581958023548208,0.0343338607992729,4.182286583609195,13.5
2656,2656_MCP1_3,0.3677749391763172,0.1044750269312697,11.85009371484687,13.5
2655,2655_MCP1_1,0.3134808509688997,0.0813596301611111,7.929226085567887,13.5
2655,2655_MCP1_2,0.2521256177164905,0.0795681403908207,12.651117234934304,13.5
2655,2655_MCP1_3,0.2198690205471909,0.1024083909993465,10.357142233281408,13.5
2655,2655_SCH_1,0.1678313746194148,0.0478712811902755,3.071257805406888,13.5
2654,2654_MCP1_2,0.446351554775605,0.097070470470082,14.433300183758156,13.5
2654,2654_MCP1_3,0.2799942907636605,0.0875990427057927,2.2730461196963136,13.5
2654,2654_MCP1_4,0.2428287594439505,0.0587678507730393,6.110315034450647,13.5
2654,2654_SCH_2,0.1405683982739519,0.0754039365249663,4.4573984463023,13.5
2654,2654_SCH_1,0.2601626001342584,0.0898688334021127,12.934430961340905,13.5
2654,2654_MCP1_1,0.510547728762623,0.0915862836703709,12.357707929317732,13.5
2653,2653_MCP1_1,0.3161466986359911,0.0778748488095595,11.370488142613162,13.5
2653,2653_MCP1_2,0.1840867997766248,0.0647305196730056,11.066053708480798,13.5
2653,2653_MCP1_4,0.1495158966415631,0.0419883674911381,8.154063236105639,13.5
2653,2653_MCP1_3,0.1397955242132373,0.0517046440296214,7.0524150993177,13.5
2653,2653_SCH_2,0.2778027416353055,0.1065097688034173,2.448388121385328,13.5
2652,2652_MCP1_1,0.3794985180011022,0.115338679293637,5.538625058698173,13.5
2652,2652_MCP1_3,0.1566624186202025,0.0483655234439573,4.676278794449854,13.5
2652,2652_MCP1_2,0.2676887232767201,0.0903195762150595,1.226404623699473,13.5
2652,2652_MCP1_4,0.0967223415719191,0.0331176933841481,1.2181040390339544,13.5
2652,2652_SCH_2,0.3115495666291536,0.1191216160647745,9.590566969346302,13.5
2652,2652_SCH_1,0.5602951289500333,0.0884845932955798,8.10436837598666,13.5
2651,2651_SCH_1,0.2288759538216532,0.017918980488273,9.637465051067029,13.5
2651,2651_SCH_2,0.1272464627291625,0.0396838737542663,1.8515732927166253,13.5
2650,2650_MCP1_3,0.2555794860455087,0.0299994159682653,8.225225224494109,13.5
2650,2650_SCH_2,0.2181875000986821,0.0445875381345902,15.874079881310204,13.5
2650,2650_SCH_1,0.3137402813559635,0.0190295262529727,19.0559016817038,13.5
2650,2650_MCP1_4,0.194785455844377,0.0327784431428577,11.669043802808185,13.5
2649,2649_MCP1_1,0.3048225243604825,0.0711247433615063,7.577414377218538,13.5
2649,2649_MCP1_3,0.4758186697871686,0.1275787019522427,6.406128843293358,13.5
2648,2648_MCP1_1,0.5814190162948295,0.1105222310132102,26.60801762969216,13.5
2648,2648_MCP1_2,0.4475261195682241,0.1057424898939314,18.925664193010125,13.5
2648,2648_SCH_2,0.2028145012470997,0.0656309962950727,7.258523358466071,13.5
2648,2648_MCP1_3,0.2670577791203398,0.0846801748185674,3.744405562045856,13.5
2648,2648_MCP1_4,0.1681752180692508,0.0461048654888401,5.047440991763369,13.5
2646,2646_MCP1_3,0.254279301105293,0.0713647694743532,12.39919882382204,13.5
2646,2646_MCP1_1,0.4912989864091709,0.1176306535123435,15.090639517174456,13.5
2646,2646_MCP1_2,0.4337124779081304,0.1222522039347063,25.876101271150844,13.5
2646,2646_MCP1_4,0.1462735146945673,0.0315451615849439,18.077758730613592,13.5
2646,2646_SCH_1,0.792362668043293,0.0510784730532909,7.114873385620202,13.5
2642,2642_MCP1_4,0.2779398778198518,0.1044577889823314,10.383472270154211,13.5
2642,2642_SCH_1,0.2946015338559577,0.0193300577602563,18.46559095039808,13.5
2642,2642_SCH_2,0.1682136576304718,0.0453510562699691,11.299631182861296,13.5
2641,2641_MCP1_2,0.4448046097364385,0.0708932437906181,1.3195273488715649,13.5
2641,2641_MCP1_3,0.2525631894762921,0.06875632692283,5.357839432339681,13.5
2641,2641_MCP1_4,0.1949103397648036,0.0641986441045733,1.7828201167999191,13.5
2641,2641_SCH_1,0.5554046736847528,0.0681338824228716,1.9421629804958536,13.5
2641,2641_MCP1_1,0.4688401575276575,0.0686082424001165,4.479354337971971,13.5
2641,2641_SCH_2,0.3280174212630904,0.1026909353783443,11.011858123365336,13.5
2640,2640_MCP1_1,0.5008362340837245,0.0751661273998057,11.74887280262698,13.5
2640,2640_MCP1_2,0.4130284541120125,0.0832116558436171,7.784356271490555,13.5
2640,2640_MCP1_3,0.2504437109958256,0.0798022388277363,4.509445023574627,13.5
2640,2640_MCP1_4,0.2434584875727128,0.0701369354107246,5.100338530937606,13.5
2640,2640_SCH_1,0.4351892157319941,0.0745060345547117,4.151482094164342,13.5
2640,2640_SCH_2,0.222155134547118,0.0826087160202604,3.658680298406001,13.5
2639,2639_MCP1_2,0.6304790236718207,0.0433278677563284,4.662862997366523,13.5
2639,2639_MCP1_4,0.4733008762068552,0.0729065265799366,2.163903367479783,13.5
2639,2639_SCH_1,0.8185599611968688,0.0212009611276343,4.893420422254522,13.5
2639,2639_SCH_2,0.6189114063126453,0.0466772456275592,1.8628228065787995,13.5
2639,2639_MCP1_3,0.5793385472085921,0.0563330895199842,2.450295631942389,13.5
2639,2639_MCP1_1,0.7062748175901005,0.0362188743796062,8.38648083050077,13.5
2635,2635_MCP1_1,0.6626939404822224,0.0524674040439147,10.615137603334803,13.5
2635,2635_MCP1_3,0.4807106177197828,0.0874741645641932,10.228828001156264,13.5
2635,2635_MCP1_4,0.3108358715136971,0.094470556097798,2.5860082045506907,13.5
